1236698704150761472;🚧 Trânsito será interditado no acesso de veículos da Marginal Pinheiros (sentido Interlagos) à Rua Bento Frias, na região do #Morumbi, das 19h às 05h, para a realização de filmagem externa na Rua Pero Leão. Saiba mais: ;
1236682871554924545;Via liberada em relação a interferência na Marginal Pinheiros, sentido Castelo Branco, pista local, entre R. Engº Sampaio Mesquita até Av. joão Dória. #ZS;
1236680259115921408;Via liberada em relação a interferência na Av. Pedro Álvares Cabral, sentido Santana, junto ao Complexo Viário João Jorge Saad (Cebolinha), ocupação de uma faixa. #ZS;
1236637846376767489;"Para um trânsito mais seguro, dirija sempre como uma mulher. Segundo dados da CET, na cidade de SP em 2018, apenas 14,1% dos acidentes com vítimas tiveram o envolvimento de mulheres. Marque aqui aquele amigx que sempre diz: ""Só podia ser mulher!"" #DiaInternacionaldaMulher ";
1236621865038368768;Via liberada referente a interferência na Ponte Freguesia do Ó, sentido Freguesia do Ó, no meio da mesma. #ZN;
1236598310846283776;Interferência na Av. Pedro Álvares Cabral, sentido Santana, junto ao Complexo Viário João Jorge Saad (Cebolinha), ocupação de uma faixa. #ZS;
1236595730963456001;Permanece interferência na Marginal Pinheiros, sentido Castelo Branco, pista local, entre R. Engº Sampaio Mesquita até Av. joão Dória. Ocupação total. Previsão liberação: 08/03 às 12:00. #ZS;
1236569860236357633;Trânsito será parcialmente interditado na Avenida Cangaíba, entre as avenidas Alfredo Ribeiro de Castro e Dr. Salomão Vasconcelos, das 07h às 22h, para realização do evento em comemoração ao “Aniversário de 110 anos do Cangaíba”. Saiba mais: ;
1236542632781910016;Interferência na Ponte Freguesia do Ó, sentido Freguesia, no meio da mesma. Ocupa duas faixas.  #ZN;
1236462756175450114;Interferência na Marginal Pinheiros, sentido Castelo Branco, pista local, entre R. Engº Sampaio Mesquita até Av. joão Dória. Ocupação total. Previsão liberação: 08/03 às 12:00.;
1236434848782462976;Via liberada referente interferência na Avenida Salim Farah Maluf, sentido Marginal, 100m após Viaduto Pires do Rio. #ZL;
1236419956453097473;Via liberada referente a Interferência na Avenida Salim Farah Maluf, sentido Marginal, 100m após Viaduto Pires do Rio.#ZL;
1236405522049503234;Via liberada referente interferência na Rua Domingos de Morais, sentido centro, junto Rua Dr. Tirso Martins. #ZS;
1236396631618195456;Interferência na Rua Domingos de Morais, sentido centro, junto Rua Dr. Tirso Martins, ocupa uma faixa. #ZS;
1236381612495036421;"Rua Nossa Senhora do Bom Conselho será interditada entre a Avenida Carlos Caldeira Filho e a Estrada do Campo Limpo, no #CampoLimpo, Zona Sul, amanhã (08), das 08h às 21h, para a realização do evento “Feira de Artesanato e Gastronomia"": ";
1236372630225195013;Interferência na Avenida Salim Farah Maluf, sentido Marginal,  100m após Viaduto Pires do Rio, ocupa a faixa da esquerda #ZL;
1236366519778639874;⚠🚧  Trânsito na Alameda Itu será interditado entre a Avenida Rebouças e a Rua da Consolação, no #JardimPaulista, amanhã (08), das 08h00 às 18h00, para estacionamento de guindaste e içamento de materiais: ;
1236365705081237512;Via liberada referente interferência na Avenida Vinte e Três de Maio, sentido Aeroporto, altura do Vd. Tutoia. #ZS;
1236355414029197318;Interferência na Avenida Vinte e Três de Maio, sentido Aeroporto, altura do Vd. Tutóia, ocupa a faixa da direita. #ZS;
1236353930445164548;⚠🚧 Trecho da Pista Expressa da Marginal Pinheiros, sentido Castelo Branco, será interditado das 22h de sábado (7) às 12h de domingo (8), para obras da Linha 17 Ouro - Monotrilho do Metrô. 🚧⚠ Mais informações: ;
1236336314338902016;Trânsito na Rua Iaiá será interditado, entre as ruas Clodomiro Amazonas e João Cachoeira, no #ItaimBibi, zona sul da cidade, amanhã (08), entre 13h e 19h00, para a realização do evento de inauguração do Bar Soul Hops: ;
1236306985743724546;Via liberada referente a interferência na Av. Vinte e Três de Maio sentido Santana  após Viaduto Beneficência Portuguesa. #ZC;
1236306121889062913;"Trânsito na região do #Ipiranga será monitorado, amanhã (08), das 05h00 às 11h00, para a realização da ""Corrida Day Run"". A corrida está prevista para acontecer a partir das 07h00: ";
1236303129936834560;Via liberada referente interferência na  Rua da Consolação, sentido Centro próximo a Praça Franklin Roosevelt. #ZC;
1236299373614686208;Interferência na  Rua da Consolação, sentido Centro próximo a Praça Franklin Roosevelt ocupação de uma faixa. #ZC;
1236296629990367233;Interferência na Av. Vinte e Três de Maio sentido Santana  após Viaduto Beneficência Portuguesa, ocupação de duas faixas. #ZC;
1236292736627720193;Em homenagem ao #DiaInternacionaldaMulher, a @smtsp_ destaca algumas importantes contribuições das mulheres que transformaram o mundo, especialmente na área da mobilidade. Será que você consegue acertar as respostas deste quiz especial?  ;
1236245731406753792;⚠🚧 Rua Conde Vicente de Azevedo será interditada entre a Avenida Nazaré e a Rua Paulo Bregaro, no #Ipiranga, Zona Sul da cidade, das 13h00 às 22h00, para realização do evento “Associação Mad Riders Law Enforcement Moto Clube”. Saiba mais: ;
1236161703303417856;Via liberada referente a interferência na Av. Aricanduva, sentido Itaquera, após Av Itaquera. #ZL;
1236098010276401154;Via Liberada em Relação a Interferência na Marginal Pinheiros sentido Rod. Castelo Branco pista local após Ponte Estaiada. #ZS;
1236097240512552961;⚠🚧 Trânsito na Alameda Rubião Junior, será interditado entre as ruas João Antônio de Oliveira e Canuto Saraiva, na #Mooca, #ZonaLeste da cidade, sábado (7), das 12h às 22h, para o evento “Samba do Saudosa”. 🚧⚠ Mais informações: ;
1236082148899201027;⚠🚧 Trânsito na Rua Itapeti, será interditado, entre as ruas Serra de Juréia e Serra de Japi, no #Tatuapé, #ZonaLeste da cidade, das 07h de sábado (7) às 19h de domingo (8), para realização de evento. 🚧⚠ Mais informações: ;
1236080228864331776;Via Liberada em Relação a Interferência na Ponte João Dias, sentido Centro. #ZS;
1236079945543229440;Via Liberada em Relação a Interferência na Marginal Pinheiros, sentido Castelo Branco, pista Local, no acesso a Ponte do Morumbi. #ZS;
1236076001987375105;Via Liberada em Relação a Interferência na Av São Luis, sentido Único, junto a Av Ipiranga. #ZC;
1236073447505227776;Av. Cruzeiro do Sul sentido Ipiranga junto a Av. Gal. Ataliba Leonel liberada em relação a interferência. #ZN;
1236071332284182529;Interferência na Av. Aricanduva após Av Itaquera sentido Itaquera bloqueio total da via.  #ZL;
1236069977016471552;Interferência na Marginal Pinheiros sentido Rod. Castelo Branco pista local após Ponte Estaiada bloqueia faixa da esquerda.  #ZS;
1236067055453057025;⚠🚧 Alteração de circulação na Avenida Doutor Antônio João Abdalla e na Rua Luís Alves de Carvalho, região de #Jurubatuba, #ZonaSul da cidade, a partir de sábado (7). 🚧⚠ Mais informações: ;
1236066671355482118;Interferência na Av. Carlos Caldeira Filho  sentido Bairro junto a  Est. do Campo Limpo, bloqueia faixa central e direita.  #ZS.;
1236060893244465152;Interferência na Ponte João Dias, sentido Centro, ocupa uma faixa da esquerda. #ZS;
1236059424176984070;Interferência na Av São Luis, sentido Único, junto a Av Ipiranga, ocupa uma faixa da direita. #ZC;
1236057596764852224;Via Liberada em Relação a Interferência na Av Radial Leste, sentido Centro, junto a R Frei Mont`Alverne. #ZL;
1236057422386606087;Via Liberada em Relação a Interferência na Av Nove de Julho, sentido Bairro, 50m após Av Brasil. #ZO;
1236051954566131715;⚠🚧 Alteração de circulação nas ruas Cidade de Rio Pardo e Arnaldo Olinto Bastos Filho, região da #VilaAndrade, #ZonaSul da cidade, a partir de sábado (7). 🚧⚠ Mais informações: ;
1236050138164060166;Via Liberada em Relação a Interferência na Av Atlântica 2500, sentido Bairro. #ZS;
1236049233926598656;Interferência na Marginal Pinheiros, sentido Castelo Branco, pista Local, no acesso a Ponte do Morumbi, ocupa uma faixa da esquerda. #ZS;
1236047820316082176;Interferência na Av. Cruzeiro do  Sul sentido Ipiranga junto a Av. Gal. Ataliba Leonel bloqueia duas faixas da esquerda.  #ZN;
1236043126164381697;Veja a reportagem especial da #RádioMobilidade sobre o evento “Ponto Final ao Abuso Sexual nos Ônibus de São Paulo” ;
1236040897189511169;Interferência na Av Radial Leste, sentido Centro, junto a R Frei Mont`Alverne, ocupa uma faixa da esquerda. #ZL;
1236036849531064330;⚠🚧 Túnel Noite Ilustrada (Complexo Paulista), será interditado, sentido Avenida Doutor Arnaldo, das 23h30 às 04h30, para serviços de varrição e lavagem a serem executados pela Secretaria Municipal das Subprefeituras. 🚧⚠ Mais informações: ;
1236030268701659136;Interferência na Av Atlântica 2500, sentido Bairro, ocupa uma faixa da direita. #ZS;
1236027859619246080;"Ouça como foi a roda de conversa ""Ponto Final ao Abuso Sexual nos Ônibus de São Paulo"" que reuniu gestores e membros da sociedade. #RádioMobilidade ";
1236028563549065216;Interferência na Av Nove de Julho, sentido Bairro, 50m após Av Brasil, ocupa uma faixa da esquerda. #ZO;
1236021759310249986;⚠🚧 Túnel Presidente Jânio Quadros, será interditado, sentido único (bairro), nesta sexta-feira (6) e na segunda-feira (9), sempre das 23h30 às 4h30 do dia seguinte, para serviços de manutenção e limpeza. 🚧⚠ Mais informações: ;
1236006649392967682;⚠🚧 Túnel Papa João Paulo II, será parcialmente interditado, sentido Aeroporto, nesta sexta-feira (6) e na segunda-feira (9), sempre das 23h30 às 4h do dia seguinte, para serviços de manutenção. 🚧⚠ Mais informações: ;
1236001127419777026;Referente a interferência na  Av. Prof. Luiz Ignácio Anhaia Mello, sentido bairro, junto a Av. Francisco Falconi, via liberada. #ZL.;
1235992859905593348;Referente a interdição na R. Bela Cintra, sentido único, junto a Av. Paulista, via liberada. #ZO.;
1235990778117263360;Interferência na  Av. Prof. Luiz Ignácio Anhaia Mello, sentido bairro, junto a Av. Francisco Falconi, ocupação da faixa esquerda. #ZL.;
1235983634676531202;Interdição na R. Bela Cintra, sentido único, junto a Av. Paulista, devido a obra da comgás. #ZO.;
1235967465672388609;Referente a interferência na R. Camargo, sentido único, junto a Av. Vital Brasil, via liberada. #ZO.;
1235948955210575873;Referente a interferência na Marginal Tietê, sentido Ayrton Senna, pista local, após Av. Thomas Edison, via liberada. #ZO.;
1235948319496683521;Interferência na R. Camargo, sentido único, junto a Av. Vital Brasil, ocupação da faixa esquerda. #ZO.;
1235945249509433350;Interferência na Marginal Tietê, sentido Ayrton Senna, pista local, após Av. Thomas Edison, ocupação da faixa central. #ZO.;
1235932075250810882;Via liberada em relação a interferência na Marginal Tiete, sentido Castelo Branco, pista expressa, junto a Ponte Freguesia do Ò. #ZN.;
1235928415926185990;Via liberada em relação a interferência na Rua Cardeal Arcoverde, sentido único, entre Rua Mateus Grou e Rua Fradique Coutinho. #ZO;
1235923394832535553;Interferência na Marginal Tiete, sentido Castelo Branco, pista expressa, junto a Ponte Freguesia do Ò, ocupação da faixa esquerda. #ZN.;
1235923091181776897;"Acompanhe a Roda de Conversa ""Ponto Final ao Abuso Sexual nos Ônibus de São Paulo"":  ";
1235902128297832450;Via Liberada em relação a interferência na Rua da Consolação, sentido Centro, no acesso para a Ligação Leste-Oeste, sentido Penha. #ZC;
1235896286009794560;Via liberada em relação a interferência na Marginal Tietê, sentido Castelo Branco, Pista local, 400 m após Pte Casa Verde. #ZN;
1235888667668942849;@rodrigocosta80 Olá, o canal para solicitar fiscalização de trânsito e acompanhar o andamento do seu pedido é o Portal SP 156. Ligue grátis, baixe o aplicativo ou acesse este link: ;
1235888578808381447;@LeonardoNobreg8 Olá, o canal para solicitar fiscalização de trânsito e acompanhar o andamento do seu pedido é o Portal SP 156. Ligue grátis, baixe o aplicativo ou acesse este link: ;
1235888446859890688;@simone_souza Olá, o canal para solicitar fiscalização de trânsito e acompanhar o andamento do seu pedido é o Portal SP 156. Ligue grátis, baixe o aplicativo ou acesse este link: ;
1235872359292141574;Interferência na Marginal Tietê, sentido Castelo Branco, Pista local, 400 m após Pte Casa Verde, ocupa uma faixa. #ZN;
1235864798761373696;Interferência na Rua Cardeal Arcoverde, sentido único, entre Rua Mateus Grou e Rua Fradique Coutinho, ocupa duas faixas. #ZO;
1235816217421574145;Via liberada referente a interferência na Av. dos Bandeirantes 679, sentido Imigrantes. #ZS;
1235722470877024256;Interferência na Av dos Bandeirantes 679, sentido Imigrantes, ocupa uma faixa. #ZS;
1235704659613904896;⚠🚧 Complexo Viário Maria Maluf, será interditado, sentido Imigrantes, das 23h30 às 4h30, para execução de serviços de varrição e lavagem, a serem executados pela Secretaria Municipal das Subprefeituras. 🚧⚠ Mais informações: ;
1235700255951171584;Via Liberada em Relação a Interferência na Marginal Tietê, sentido Ayrton Senna, pista Central, 500m antes Ponte da Vila Guilherme. #ZN;
1235689927632998400;Via Liberada em Relação a Interferência na Av do Jangadeiro 84, sentido Bairro. #ZL;
1235682483993071617;Interferência na Av do Jangadeiro 84, sentido Bairro, ocupa duas faixas. #ZL;
1235681239954321417;Interferência na Marginal Tietê, sentido Ayrton Senna, pista Central, 500m antes Ponte da Vila Guilherme, ocupa uma faixa. #ZN;
1235679613361295360;#TBT Você consegue identificar esta famosa rua da cidade de São Paulo? Conta pra gente. ;
1235674470070841355;⚠🚧 Túnel José Roberto Fanganiello Melhem, Complexo Viário Paulista, sentido Avenida Paulista, será interditado, das 23h30 às 4h30, para serviços de varrição e lavagem a serem realizados pela Secretaria Municipal das Subprefeituras. 🚧⚠ Mais informações: ;
1235665662170656768;Via Liberada em Relação a manifestação, a Rua Libero Badaró, sentido único, junto a  Av. São João, em frente a secretária da Habitação. #ZC;
1235644263079096320;⚠🚧 Túnel Tribunal de Justiça do Estado, será interditado no sentido Marginal, das 23h30 às 4h30, para serviços de manutenção. 🚧⚠ Mais informações: ;
1235635968255946753;Interditada devido a manifestação a Rua Libero Badaró, sentido único, junto a  Av. São João, em frente a secretária da Habitação, Evite a região. #ZC.;
1235631422494453761;Interferência na Rua Libero Badaró, sentido único, junto a  Av. São João, em frente a secretária da Habitação, ocupação da faixa esquerda. #ZC.;
1235614687817011201;Referente a interferência na Av. NSra. de Sabará, sentido centro, próximo Rua Frei Canísio, via liberada. #ZS.;
